,Date__(UT)__HR:MN,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,year,month,day,time,date,weekday,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun
90,2021-12-24 15:30:00,-124853.8,-2.16,5.353,99.32752,338.265,-1.1025,4.99431362359,-0.3699319,5.47535527733605,22.495744,56.1253,1,9.4109,44.775731,-48.676284,21.0350907,220523.58,-124858.2,0.4577094,69.058938,36.59513,2021,12,24,15.5,2021-12-24,4,-213730.4,1.526,4.219,98.13737,231.9076,-0.078,1.546035474185,-2.1930026,2.37882058585501,-8.6500931,25.1451,0,15.683,354.738542,19.313259,146.8922775,162308.39,-213727.4,1.7649372,100.13841,-9.677834,-243401.2,-0.775,2.456,90.08145,323.3587,-6.9766,0.404816977565,-9.1765902,1.27778362877286,-26.6984681,14.2472,1,36.7196,12.950164,-15.635556,296.0482351,191406.46,-243403.9,3.8835063,82.066536,-23.99845,-45424.5,7.774,9.286,99.97427,352.0948,-1.1456,29.92041358272,-0.0340554,30.1175296834393,29.3240654,77.5254,1,1.8395,76.63788,-59.858713,306.4007689,232558.41,-45426.7,0.0332453,64.659398,67.572034,-181814.3,0.763,6.447,99.90647,314.3354,-0.8809,9.92139759508,-0.3606328,10.6768215278311,17.6838801,38.1005,1,3.5097,28.813161,-35.029935,140.7607927,205403.02,-181819.0,0.2565326,74.215143,28.104295,144006.3,5.724,8.28,99.96147,43.0291,-0.3975,19.7237740332,-0.2420949,19.1024756441136,23.388004,128.0496,1,2.246,156.818869,-41.358768,55.4833077,23358.05,144010.2,0.0519343,253.10714,62.853113
91,2022-01-17 09:30:00,-110509.7,-2.083,5.329,99.65177,340.4064,-1.1277,4.989375832298,-0.3496219,5.74322980013507,16.2245056,36.7119,1,6.7707,50.469569,-51.779129,23.1765039,222337.58,-110515.9,0.5425089,68.457469,23.301695,2022,1,17,9.5,2022-01-17,0,-233826.4,1.441,4.239,96.87563,244.1797,-0.4687,1.515366276927,-2.2619849,2.25128985789479,-9.8390261,32.4022,0,20.3572,3.374417,4.605718,159.1704278,173607.1,-233825.6,1.8021194,93.161696,-11.34915,-161206.8,1.424,3.801,13.62278,86.3131,4.3262,0.308153506264,1.578314,0.73653002272232,-33.9700829,12.4076,1,136.6865,30.166352,-32.156947,59.251753,204435.11,-161212.0,1.608969,283.21916,-67.13471,-44252.9,7.801,9.286,99.98243,352.2387,-1.1489,29.91994344152,-0.0339845,30.4905845563172,24.2975537,53.7904,1,1.5225,77.525137,-59.980779,306.5527331,232739.47,-44258.1,0.063121,65.923372,46.242988,-173449.3,0.765,6.415,99.98011,315.0704,-0.9107,9.916422864541,-0.3652384,10.8555243054337,8.0865232,16.5362,1,1.6217,30.764181,-37.127888,141.4905395,210439.42,-173455.1,0.2914538,73.613182,11.933617,143545.8,5.765,8.28,99.94123,43.2929,-0.3945,19.72044541611,-0.2432111,19.4663567838193,28.8223087,103.5816,1,2.7768,156.573869,-41.552978,55.7472889,23254.28,143547.2,0.0028761,276.21834,88.6549
92,2022-01-17 10:30:00,-110457.8,-2.083,5.329,99.65231,340.4101,-1.1278,4.989367419117,-0.3496365,5.74362008622743,16.2119305,36.6786,1,6.7655,50.481027,-51.784739,23.1803565,222339.63,-110504.0,0.5426235,68.456369,23.279747,2022,1,17,10.5,2022-01-17,0,-233832.6,1.473,4.272,96.87318,244.2016,-0.4694,1.5153118412,-2.2620159,2.25105307302673,-9.8405601,32.4145,0,20.3652,3.389038,4.579453,159.1924074,173614.96,-233831.8,1.8021848,93.148814,-11.35163,-161144.7,1.445,3.811,13.45653,86.5759,4.3515,0.308192041192,1.6239515,0.73571423386058,-33.8207909,12.344,1,136.9649,30.161324,-32.130323,59.5150639,204428.55,-161149.9,1.6260015,282.87262,-66.84969,-44251.4,7.801,9.286,99.98245,352.239,-1.1489,29.91994262379,-0.033982,30.4911691141559,24.2849748,53.749,1,1.5217,77.527158,-59.981058,306.5530257,232739.7,-44256.5,0.0631666,65.924605,46.206953,-173444.4,0.765,6.415,99.9802,315.0717,-0.9108,9.916414075195,-0.3652632,10.855718687013,8.068482,16.4987,1,1.6181,30.767881,-37.131746,141.4917838,210440.59,-173450.2,0.2914908,73.61213,11.906066,143545.8,5.765,8.28,99.94121,43.2933,-0.3945,19.72043956392,-0.2432107,19.4670504411585,28.8273894,103.5391,1,2.7773,156.573808,-41.553,55.747755,23254.27,143547.2,0.0027936,276.98772,88.693664
93,2022-01-17 11:30:00,-110445.8,-2.083,5.329,99.65285,340.4139,-1.1278,4.989359005466,-0.3496606,5.74401006955339,16.1993434,36.6452,1,6.7602,50.492491,-51.79035,23.1841835,222341.69,-110452.1,0.5427378,68.45527,23.2578,2022,1,17,11.5,2022-01-17,0,-233838.8,1.479,4.278,96.87073,244.2236,-0.4701,1.515257404731,-2.2620466,2.2508162512624,-9.8420929,32.4269,0,20.3733,3.403658,4.553187,159.2143886,173622.81,-233838.0,1.8022502,93.135931,-11.35411,-161123.0,1.466,3.821,13.29107,86.8387,4.3766,0.308231673919,1.669543,0.73490204867277,-33.6706641,12.2801,1,137.2434,30.156052,-32.103445,59.7783074,204421.91,-161128.2,1.6430439,282.53341,-66.56311,-44249.9,7.801,9.286,99.98246,352.2393,-1.1489,29.91994180613,-0.0339796,30.4917533691528,24.2723846,53.7077,1,1.5209,77.529181,-59.981337,306.5533182,232739.94,-44255.0,0.0632121,65.925837,46.170922,-173439.5,0.765,6.415,99.98028,315.073,-0.9108,9.916405285247,-0.3652884,10.8559126344038,8.0504379,16.4612,1,1.6146,30.771582,-37.135604,141.4930278,210441.77,-173445.3,0.2915277,73.611078,11.878517,143545.8,5.765,8.28,99.94119,43.2938,-0.3945,19.72043371175,-0.2432098,19.467744220588,28.8324555,103.4966,1,2.7778,156.573748,-41.553022,55.7482209,23254.25,143547.2,0.0027116,277.80376,88.732168
94,2022-01-17 12:30:00,-110433.9,-2.083,5.329,99.6534,340.4177,-1.1278,4.989350591141,-0.3496922,5.74439974985081,16.1867465,36.6118,1,6.7549,50.503959,-51.79596,23.1879845,222343.75,-110440.2,0.5428517,68.454172,23.235858,2022,1,17,12.5,2022-01-17,0,-233844.9,1.49,4.289,96.86828,244.2456,-0.4708,1.515202967526,-2.262077,2.25057939263237,-9.8436243,32.4393,0,20.3814,3.418278,4.526919,159.2363714,173630.67,-233844.1,1.8023156,93.123046,-11.35659,-161101.6,1.487,3.831,13.12638,87.1015,4.4017,0.308272403323,1.7150875,0.73409348720186,-33.5197064,12.216,1,137.5221,30.150535,-32.076314,60.0414818,204415.19,-161106.8,1.6600932,282.20132,-66.27497,-44248.3,7.801,9.286,99.98248,352.2395,-1.1489,29.91994098852,-0.0339772,30.4923373210365,24.2597831,53.6663,1,1.5201,77.531205,-59.981617,306.5536108,232740.17,-44253.5,0.0632577,65.927067,46.134895,-173434.6,0.765,6.415,99.98037,315.0743,-0.9109,9.916396494692,-0.3653137,10.8561061475358,8.0323909,16.4237,1,1.611,30.775284,-37.139463,141.4942716,210442.94,-173440.4,0.2915645,73.610027,11.85097,143545.8,5.765,8.28,99.94117,43.2943,-0.3945,19.7204278596,-0.2432086,19.4684381217546,28.837507,103.4542,1,2.7783,156.57369,-41.553042,55.7486864,23254.24,143547.2,0.0026302,278.67047,88.770391
95,2022-01-17 13:30:00,-110422.0,-2.083,5.329,99.65394,340.4214,-1.1279,4.98934217599,-0.3497288,5.74478912691481,16.1741424,36.5785,1,6.7496,50.515433,-51.801571,23.1917596,222345.81,-110428.2,0.5429654,68.453076,23.213925,2022,1,17,13.5,2022-01-17,0,-233851.0,1.511,4.31,96.86583,244.2676,-0.4715,1.515148529595,-2.262107,2.25034249716741,-9.8451545,32.4517,0,20.3894,3.432897,4.50065,159.2583558,173638.53,-233850.3,1.802381,93.110159,-11.35908,-161040.6,1.509,3.841,12.96249,87.3642,4.4266,0.308314228254,1.7605836,0.73328856939921,-33.3679216,12.1515,1,137.8009,30.144776,-32.048931,60.3045852,204408.39,-161045.8,1.6771464,281.87616,-65.98531,-44246.8,7.801,9.286,99.9825,352.2398,-1.149,29.91994017097,-0.0339747,30.4929209695357,24.2471704,53.625,1,1.5193,77.533231,-59.981896,306.5539033,232740.4,-44251.9,0.0633032,65.928295,46.098872,-173429.7,0.765,6.415,99.98046,315.0756,-0.9109,9.916387703524,-0.3653392,10.8562992263393,8.014341,16.3862,1,1.6075,30.778987,-37.143323,141.4955153,210444.12,-173435.5,0.2916012,73.608975,11.823425,143545.9,5.765,8.28,99.94115,43.2947,-0.3945,19.72042200748,-0.2432072,19.4691321443044,28.8425436,103.4117,1,2.7788,156.573632,-41.553061,55.7491515,23254.23,143547.3,0.0025494,279.59229,88.808306
96,2022-01-17 14:30:00,-110410.0,-2.083,5.329,99.65448,340.4252,-1.1279,4.989333759922,-0.3497679,5.74517820060022,16.1615334,36.5452,1,6.7443,50.526912,-51.807182,23.1955098,222347.87,-110416.3,0.5430787,68.45198,23.192003,2022,1,17,14.5,2022-01-17,0,-233857.1,1.51,4.31,96.86338,244.2895,-0.4722,1.515094090945,-2.2621367,2.25010556489854,-9.8466834,32.4641,0,20.3975,3.447515,4.47438,159.2803417,173646.39,-233856.4,1.8024464,93.097272,-11.36156,-161019.9,1.53,3.851,12.7994,87.6268,4.4515,0.308357147531,1.80603,0.73248731512272,-33.2153136,12.0868,1,138.0799,30.138773,-32.021296,60.5676158,204401.52,-161025.1,1.6942006,281.55772,-65.69413,-44245.2,7.801,9.286,99.98252,352.24,-1.149,29.91993935348,-0.0339722,30.4935043143793,24.2345463,53.5836,1,1.5185,77.535258,-59.982176,306.5541958,232740.63,-44250.4,0.0633486,65.929522,46.062853,-173424.7,0.765,6.415,99.98055,315.0769,-0.911,9.916378911739,-0.365365,10.8564918707444,7.9962882,16.3487,1,1.6039,30.78269,-37.147182,141.496759,210445.29,-173430.6,0.2916378,73.607924,11.795881,143545.9,5.765,8.28,99.94113,43.2952,-0.3945,19.7204161554,-0.2432054,19.4698262878825,28.8475656,103.3693,1,2.7793,156.573577,-41.553078,55.749616,23254.22,143547.3,0.0024694,280.57412,88.845884
97,2022-01-17 15:30:00,-110358.1,-2.083,5.329,99.65502,340.4289,-1.128,4.989325342907,-0.3498071,5.74556697082275,16.1489223,36.5118,1,6.739,50.538397,-51.812793,23.1992365,222349.92,-110404.3,0.5431917,68.450885,23.170097,2022,1,17,15.5,2022-01-17,0,-233903.2,1.498,4.298,96.86092,244.3115,-0.4729,1.515039651584,-2.262166,2.2498685958569,-9.848211,32.4764,0,20.4055,3.462133,4.448108,159.3023293,173654.25,-233902.4,1.8025119,93.084383,-11.36403,-160959.5,1.552,3.862,12.63712,87.8894,4.4762,0.308401159943,1.8514255,0.73168974413522,-33.0618864,12.0218,1,138.359,30.132528,-31.993412,60.8305716,204354.57,-161004.7,1.7112529,281.2458,-65.40147,-44243.7,7.801,9.286,99.98254,352.2403,-1.149,29.91993853605,-0.0339698,30.494087355296,24.2219111,53.5423,1,1.5177,77.537287,-59.982456,306.5544883,232740.86,-44248.8,0.0633941,65.930747,46.026838,-173419.8,0.765,6.415,99.98063,315.0782,-0.911,9.91637011933,-0.365391,10.8566840806815,7.9782325,16.3112,1,1.6003,30.786394,-37.151042,141.4980027,210446.46,-173425.6,0.2916744,73.606873,11.768339,143545.9,5.765,8.28,99.94111,43.2957,-0.3945,19.72041030337,-0.2432035,19.4705205521329,28.8525727,103.3268,1,2.7798,156.573522,-41.553095,55.7500799,23254.21,143547.3,0.0023901,281.62139,88.883092
98,2022-02-21 09:30:00,-80344.3,-2.032,5.305,99.97402,343.5697,-1.1621,4.982597853975,-0.320402,5.95576791965303,4.4926745,9.3591,1,1.8526,61.90975,-56.315361,26.3364763,225404.02,-80352.1,0.6008204,67.618116,5.9242245,2022,2,21,9.5,2022-02-21,0,-223938.9,1.339,4.323,94.58115,263.2069,-1.026,1.470196137861,-2.1648865,2.04235672165673,-10.6384976,42.2987,0,26.9178,16.032774,-17.730348,178.2041047,192732.68,-223941.0,1.8516401,82.312515,-13.10505,-190314.9,0.017,3.362,66.94185,236.3575,-0.9862,0.458752473587,3.6170292,1.04527874794334,25.3636498,25.8755,0,70.1888,26.182824,-31.337594,209.1382605,203610.73,-190319.5,2.9697074,82.499346,34.05332,-41619.6,7.826,9.286,99.99699,352.4508,-1.1539,29.91924427378,-0.0346354,30.8500345773861,10.2686665,19.4321,1,0.6344,79.660604,-60.264683,306.7579689,233142.24,-41627.4,0.0904975,66.608861,16.919,-162256.5,0.792,6.443,99.98365,316.155,-0.9544,9.908956602582,-0.3741438,10.8617134235236,-7.4560839,14.8293,0,1.4599,34.068316,-40.397444,142.5743068,212119.68,-162302.6,0.2932413,72.803908,-10.96558,144552.6,5.829,8.279,99.94551,43.6818,-0.39,19.71551316573,-0.2447011,20.0550885402491,27.615334,68.5886,1,2.6773,156.984733,-41.173907,56.1362019,23448.17,144550.2,0.0711146,71.124922,58.023562
99,2022-02-21 10:30:00,-80330.6,-2.032,5.305,99.9742,343.5735,-1.1621,4.982590145449,-0.320265,5.9558758576136,4.4780163,9.3273,1,1.8464,61.925466,-56.32029,26.3404635,225406.26,-80338.4,0.6008496,67.617295,5.9046219,2022,2,21,10.5,2022-02-21,0,-223924.3,1.353,4.337,94.57818,263.2302,-1.0266,1.470144042313,-2.164617,2.04210071515658,-10.6388477,42.3099,0,26.9253,16.049087,-17.757015,178.2274558,192740.64,-223926.4,1.8516955,82.300175,-13.10668,-190251.9,0.017,3.362,66.99841,236.4754,-1.0005,0.458839274092,3.5975632,1.0458887742919,25.3420456,25.8685,0,70.1199,26.210208,-31.381243,209.2570814,203623.2,-190256.5,2.9729771,82.464214,33.985931,-41617.5,7.826,9.286,99.997,352.4511,-1.1539,29.91924344035,-0.0346332,30.8502814518248,10.2490428,19.3917,1,0.6331,79.663548,-60.265056,306.7582263,233142.57,-41625.3,0.0905156,66.609476,16.885171,-162251.3,0.792,6.443,99.98357,316.1563,-0.9544,9.908947598507,-0.3741654,10.8615337797008,-7.4740943,14.8663,0,1.4635,34.072361,-40.401239,142.575637,212120.85,-162257.4,0.2932092,72.80312,-10.99276,144554.0,5.829,8.279,99.94554,43.6822,-0.39,19.71550727759,-0.2447067,20.0557530001781,27.6077763,68.5478,1,2.6766,156.985743,-41.173002,56.136667,23448.45,144551.6,0.0711936,71.126423,57.98707
100,2022-02-21 11:30:00,-80316.9,-2.032,5.305,99.97437,343.5773,-1.1622,4.982582440041,-0.3201429,5.95598344262992,4.4633413,9.2955,1,1.8402,61.941187,-56.325218,26.3444532,225408.51,-80324.7,0.6008788,67.616475,5.8849988,2022,2,21,11.5,2022-02-21,0,-223909.6,1.36,4.344,94.57521,263.2535,-1.0273,1.470091953254,-2.1643472,2.0418447002385,-10.6391975,42.321,0,26.9328,16.065407,-17.78368,178.2508085,192748.59,-223911.7,1.8517508,82.287837,-13.1083,-190228.7,0.016,3.361,67.05486,236.5933,-1.0149,0.458925606103,3.578089,1.0464982807046,25.3204282,25.8613,0,70.051,26.237663,-31.424926,209.3758575,203635.68,-190233.3,2.9762383,82.429131,33.918704,-41615.3,7.826,9.286,99.99701,352.4513,-1.1539,29.91924260698,-0.0346309,30.8505278539663,10.229414,19.3514,1,0.6319,79.666493,-60.265429,306.7584836,233142.9,-41623.1,0.0905338,66.610091,16.851342,-162246.1,0.792,6.443,99.98349,316.1576,-0.9545,9.908938593923,-0.3741861,10.8613537025025,-7.4921017,14.9034,0,1.4671,34.076407,-40.405034,142.5769695,212122.01,-162252.2,0.2931771,72.802332,-11.01993,144555.4,5.829,8.279,99.94557,43.6827,-0.39,19.71550138933,-0.2447117,20.0564172780818,27.600206,68.507,1,2.6758,156.986754,-41.172096,56.137133,23448.73,144553.0,0.0712726,71.127919,57.950584
101,2022-02-21 12:30:00,-80303.2,-2.032,5.305,99.97454,343.581,-1.1622,4.982574737384,-0.3200366,5.95609067429001,4.4486489,9.2637,1,1.834,61.956912,-56.330145,26.3484406,225410.75,-80311.0,0.6009081,67.615656,5.8653543,2022,2,21,12.5,2022-02-21,0,-223854.9,1.383,4.368,94.57224,263.2769,-1.0279,1.470039870692,-2.1640771,2.04158867691075,-10.6395469,42.3321,0,26.9403,16.081731,-17.810346,178.274163,192756.55,-223857.0,1.8518062,82.275502,-13.10992,-190205.4,0.016,3.36,67.11121,236.7111,-1.0292,0.459011469426,3.5586067,1.04710726686725,25.2987979,25.8542,0,69.9823,26.265191,-31.468645,209.494589,203648.17,-190210.1,2.9794911,82.394096,33.851637,-41613.2,7.826,9.286,99.99702,352.4516,-1.1539,29.91924177366,-0.0346287,30.8507737836885,10.2097801,19.311,1,0.6306,79.669438,-60.265803,306.7587407,233143.23,-41621.0,0.0905519,66.610705,16.817513,-162241.0,0.792,6.443,99.9834,316.1589,-0.9545,9.908929588849,-0.374206,10.8611731919999,-7.5101062,14.9404,0,1.4707,34.080453,-40.408828,142.578304,212123.18,-162247.1,0.2931449,72.801545,-11.04711,144556.7,5.829,8.279,99.9456,43.6832,-0.39,19.71549550094,-0.2447163,20.0570813736547,27.5926229,68.4662,1,2.6751,156.987766,-41.171188,56.1375998,23449.0,144554.3,0.0713516,71.12941,57.914104
102,2022-02-21 13:30:00,-80249.4,-2.032,5.305,99.97472,343.5848,-1.1622,4.98256703709,-0.3199465,5.95619755216645,4.4339385,9.232,1,1.8278,61.972642,-56.335069,26.352421,225413.0,-80257.3,0.6009373,67.614837,5.8456882,2022,2,21,13.5,2022-02-21,0,-223840.2,1.363,4.348,94.56927,263.3002,-1.0285,1.469987794636,-2.1638065,2.0413326451812,-10.639896,42.3432,0,26.9478,16.09806,-17.837011,178.297519,192804.51,-223842.3,1.8518615,82.26317,-13.11154,-190142.0,0.015,3.359,67.16746,236.8289,-1.0435,0.459096863868,3.5391165,1.04771573246976,25.2771548,25.8469,0,69.9137,26.292791,-31.512397,209.6132761,203700.68,-190146.6,2.9827354,82.359109,33.784729,-41611.0,7.826,9.286,99.99703,352.4518,-1.1539,29.91924094039,-0.0346265,30.8510192408695,10.1901411,19.2706,1,0.6294,79.672384,-60.266176,306.7589978,233143.57,-41618.8,0.09057,66.611319,16.783685,-162235.8,0.792,6.443,99.98332,316.1602,-0.9546,9.908920583306,-0.3742251,10.8609922482641,-7.5281077,14.9774,0,1.4742,34.084498,-40.412621,142.5796403,212124.35,-162241.9,0.2931127,72.800758,-11.07429,144558.1,5.829,8.279,99.94562,43.6836,-0.39,19.71548961246,-0.2447203,20.0577452865923,27.5850272,68.4254,1,2.6744,156.988779,-41.17028,56.1380673,23449.28,144555.7,0.0714305,71.130896,57.87763
103,2022-02-21 14:30:00,-80235.7,-2.031,5.305,99.97489,343.5886,-1.1623,4.982559338765,-0.3198729,5.95630407582513,4.41921,9.2002,1,1.8216,61.988377,-56.339992,26.3563902,225415.24,-80243.6,0.6009664,67.614019,5.8260008,2022,2,21,14.5,2022-02-21,0,-223825.5,1.369,4.354,94.5663,263.3236,-1.0291,1.469935725094,-2.1635357,2.04107660505754,-10.6402448,42.3543,0,26.9553,16.114395,-17.863676,178.3208768,192812.46,-223827.6,1.8519169,82.250841,-13.11317,-190118.4,0.015,3.358,67.2236,236.9467,-1.0578,0.459181789237,3.5196183,1.04832367720602,25.255499,25.8396,0,69.8452,26.320462,-31.556184,209.7319192,203713.19,-190123.1,2.9859714,82.324169,33.717982,-41608.9,7.826,9.286,99.99705,352.4521,-1.1539,29.91924010717,-0.0346243,30.8512642253871,10.1704971,19.2302,1,0.6281,79.67533,-60.266549,306.7592548,233143.9,-41616.7,0.090588,66.611932,16.749857,-162230.6,0.792,6.443,99.98324,316.1615,-0.9546,9.908911577313,-0.3742434,10.8608108713653,-7.5461063,15.0144,0,1.4778,34.088544,-40.416414,142.5809779,212125.52,-162236.7,0.2930803,72.799971,-11.10147,144559.5,5.829,8.279,99.94565,43.6841,-0.39,19.71548372388,-0.2447237,20.0584090165908,27.5774189,68.3846,1,2.6737,156.989793,-41.169371,56.1385353,23449.56,144557.1,0.0715094,71.132377,57.841163
104,2022-02-21 15:30:00,-80222.0,-2.031,5.305,99.97506,343.5924,-1.1623,4.982551642015,-0.3198155,5.95641024483422,4.4044638,9.1684,1,1.8154,62.004116,-56.344914,26.3603441,225417.49,-80229.9,0.6009954,67.613202,5.8062926,2022,2,21,15.5,2022-02-21,0,-223810.7,1.375,4.361,94.56333,263.347,-1.0298,1.469883662076,-2.1632644,2.04082055654767,-10.6405933,42.3654,0,26.9628,16.130735,-17.89034,178.3442361,192820.42,-223812.8,1.8519721,82.238514,-13.11479,-190054.7,0.014,3.357,67.27963,237.0644,-1.0721,0.459266245342,3.5001122,1.0489311007739,25.2338307,25.8323,0,69.7768,26.348206,-31.600005,209.8505186,203725.72,-190059.4,2.989199,82.289276,33.651393,-41606.7,7.826,9.286,99.99706,352.4523,-1.1539,29.91923927401,-0.034622,30.8515087371195,10.150848,19.1898,1,0.6269,79.678277,-60.266923,306.7595116,233144.23,-41614.5,0.090606,66.612545,16.71603,-162225.4,0.792,6.444,99.98316,316.1628,-0.9547,9.90890257089,-0.3742609,10.8606290613731,-7.5641021,15.0515,0,1.4814,34.092589,-40.420206,142.5823168,212126.69,-162231.5,0.2930479,72.799184,-11.12866,144600.9,5.829,8.279,99.94568,43.6846,-0.39,19.71547783523,-0.2447265,20.0590725633469,27.569798,68.3438,1,2.6729,156.990809,-41.168461,56.1390039,23449.84,144558.5,0.0715882,71.133853,57.804702
105,2022-04-15 09:30:00,-31243.1,-2.072,5.316,99.73222,348.3757,-1.2075,4.973509811147,-0.2723882,5.80847262759821,-13.6357939,30.81,0,5.9276,84.622344,-60.71196,31.1442415,234042.53,-31249.9,0.5603452,67.156689,-19.12011,2022,4,15,9.5,2022-04-15,4,-124735.5,0.948,4.259,90.60855,294.1995,-1.6709,1.41231532998,-1.5155502,1.71944146244676,-10.1971355,55.2107,0,35.6881,45.570849,-49.653365,209.1946136,220955.93,-124739.3,1.8894657,70.093453,-14.559,152031.3,-1.231,2.085,83.31047,86.4924,4.3435,0.308179093805,1.6099046,1.18173318911744,-35.5101328,13.247,1,48.2303,153.046078,-42.164756,59.4342264,22210.11,152025.0,4.8305889,65.824662,-27.23543,-33038.0,7.82,9.286,99.99238,352.772,-1.1614,29.91817326753,-0.0355525,30.7703563005157,-14.9525306,31.3457,0,0.9956,83.515794,-60.706818,307.0711774,233853.96,-33044.8,0.0835577,67.429059,-25.69676,-144733.9,0.823,6.584,99.79864,317.8006,-1.0199,9.897359989706,-0.384618,10.3259994543171,-25.5588245,62.1576,0,5.1411,38.72613,-44.473283,144.2282226,214227.32,-144736.8,0.1890099,72.702014,-47.29273,152958.8,5.891,8.276,99.99366,44.2711,-0.3831,19.70798709861,-0.2468992,20.6581175321978,9.4034314,18.2618,1,0.918,158.956449,-39.369864,56.7255845,24402.89,152953.0,0.1387615,72.389048,15.178251
106,2022-04-15 10:30:00,-31230.0,-2.072,5.317,99.73171,348.3795,-1.2075,4.973503257349,-0.2722746,5.80814434020878,-13.648252,30.8415,0,5.9332,84.641106,-60.713695,31.1482711,234044.6,-31236.9,0.5602566,67.156842,-19.14011,2022,4,15,10.5,2022-04-15,4,-124657.0,0.935,4.245,90.60541,294.2248,-1.6713,1.4122788667,-1.5148072,1.71919609540166,-10.196247,55.22,0,35.6943,45.606387,-49.674875,209.2199181,221003.22,-124700.8,1.8894711,70.087301,-14.55974,152230.2,-1.228,2.089,83.19159,86.7552,4.3687,0.30821838888,1.6555114,1.18087765219173,-35.5832702,13.2868,1,48.4127,153.113113,-42.101461,59.6975275,22228.37,152223.9,4.8261609,65.843702,-27.32174,-33036.1,7.82,9.286,99.99236,352.7723,-1.1614,29.91817241194,-0.0355522,30.7699962675047,-14.9697916,31.3851,0,0.9967,83.518583,-60.707106,307.0714731,233854.27,-33042.9,0.0835301,67.429932,-25.73026,-144730.5,0.823,6.584,99.79849,317.8019,-1.02,9.897350733426,-0.3846052,10.3253842897278,-25.5675364,62.1952,0,5.1429,38.729023,-44.475666,144.2295716,214228.07,-144733.4,0.1888831,72.703167,-47.32333,153001.4,5.891,8.276,99.99368,44.2716,-0.3831,19.70798115723,-0.2469038,20.6583435963993,9.3847248,18.2233,1,0.9161,158.958348,-39.368078,56.7260452,24403.44,152955.6,0.1387848,72.389934,15.146853
107,2022-04-15 11:30:00,-31217.0,-2.072,5.317,99.73121,348.3833,-1.2075,4.973496706141,-0.2721733,5.80781575293895,-13.6607175,30.8729,0,5.9387,84.659866,-60.715427,31.152308,234046.67,-31223.8,0.560168,67.156995,-19.16013,2022,4,15,11.5,2022-04-15,4,-124618.5,0.916,4.227,90.60227,294.2501,-1.6716,1.412242421304,-1.5140639,1.71895074973729,-10.1953587,55.2293,0,35.7004,45.641956,-49.696375,209.2452239,221010.51,-124622.3,1.8894764,70.081154,-14.56047,152429.0,-1.224,2.092,83.07237,87.018,4.3938,0.30825878104,1.7010714,1.1800203587025,-35.6560775,13.3266,1,48.5951,153.179951,-42.038184,59.9607605,22246.63,152422.7,4.8217083,65.862807,-27.4081,-33034.1,7.82,9.286,99.99234,352.7725,-1.1614,29.91817155635,-0.0355519,30.7696358192062,-14.9870452,31.4244,0,0.9979,83.521371,-60.707394,307.0717687,233854.58,-33040.9,0.0835024,67.430806,-25.76377,-144727.2,0.822,6.584,99.79835,317.8032,-1.02,9.897341477456,-0.3845921,10.3247689156157,-25.576238,62.2328,0,5.1448,38.731915,-44.478047,144.2309196,214228.81,-144730.1,0.1887562,72.704324,-47.35393,153003.9,5.891,8.276,99.99371,44.2721,-0.3831,19.70797521575,-0.2469082,20.6585692104063,9.3660158,18.1848,1,0.9143,158.960246,-39.366291,56.7265064,24403.99,152958.1,0.138808,72.39082,15.115458
